date,temperature_2m (°C)_max,temperature_2m (°C)_min,temperature_2m (°C)_mean,precipitation (mm)_max,precipitation (mm)_min,precipitation (mm)_mean,cloudcover (%)_max,cloudcover (%)_min,cloudcover (%)_mean,surface_pressure (hPa)_max,surface_pressure (hPa)_min,surface_pressure (hPa)_mean,wind_speed_10m (km/h)_max,wind_speed_10m (km/h)_min,wind_speed_10m (km/h)_mean,dewpoint_2m (°C)_max,dewpoint_2m (°C)_min,dewpoint_2m (°C)_mean
1997-01-27,12.2,8.5,10.6,1.3,0.0,0.1833333333333333,100.0,71.0,86.04166666666667,1023.9,1020.6,1022.2125,7.4,0.8,3.6458333333333335,9.7,7.9,8.854166666666666
1997-01-28,10.3,7.3,8.725,1.4,0.0,0.5833333333333334,100.0,61.0,90.04166666666667,1026.6,1022.4,1023.7833333333332,23.5,0.4,12.5,8.7,4.6,7.041666666666667
1997-01-29,12.0,7.7,9.675,0.0,0.0,0.0,99.0,16.0,61.208333333333336,1027.5,1025.6,1026.6291666666666,17.3,6.1,11.45,8.4,4.5,6.266666666666667
1997-01-30,13.0,8.6,10.445833333333333,0.0,0.0,0.0,99.0,45.0,85.91666666666667,1027.2,1024.8,1026.2166666666667,10.1,2.4,6.5875,9.9,6.6,8.2125
1997-01-31,12.6,7.9,9.775,0.0,0.0,0.0,99.0,0.0,38.625,1025.4,1020.8,1023.1375,9.5,2.0,6.483333333333333,8.7,7.3,8.029166666666667
1997-02-01,13.0,6.7,9.758333333333333,0.0,0.0,0.0,99.0,4.0,42.16666666666666,1022.5,1020.8,1021.55,12.1,3.0,6.829166666666667,10.2,6.4,8.420833333333333
1997-02-02,13.0,8.8,10.720833333333331,0.0,0.0,0.0,100.0,28.0,91.5,1021.5,1019.1,1020.325,6.0,0.7,4.454166666666667,10.4,8.5,9.429166666666667
1997-02-03,11.4,7.9,9.879166666666666,0.4,0.0,0.1208333333333333,100.0,50.0,84.33333333333333,1021.9,1018.4,1019.9125,16.4,2.9,8.85,9.7,7.2,8.291666666666666
1997-02-04,11.9,7.1,9.1875,0.0,0.0,0.0,79.0,7.0,43.708333333333336,1023.2,1020.8,1021.9791666666666,9.4,3.7,7.425,7.9,6.2,6.75
1997-02-05,13.2,6.7,9.3625,0.0,0.0,0.0,100.0,0.0,45.208333333333336,1023.0,1020.2,1021.7291666666666,8.7,1.8,6.5625,8.1,4.8,6.220833333333334
1997-02-06,13.0,6.2,9.216666666666669,0.0,0.0,0.0,75.0,0.0,23.416666666666668,1027.1,1023.1,1024.425,13.0,1.1,7.399999999999999,8.8,5.1,6.7375
1997-02-07,13.0,6.7,9.083333333333334,0.0,0.0,0.0,75.0,0.0,14.041666666666666,1029.0,1026.7,1027.8291666666669,11.9,4.8,9.329166666666667,6.8,5.0,5.958333333333333
1997-02-08,12.1,5.6,8.575000000000001,0.0,0.0,0.0,60.0,0.0,4.125,1029.8,1026.9,1028.3833333333334,11.7,2.6,7.620833333333334,7.6,4.6,6.291666666666667
1997-02-09,12.9,5.8,9.229166666666666,0.0,0.0,0.0,59.0,0.0,8.75,1028.0,1025.7,1026.7333333333331,13.3,5.8,8.637500000000001,8.4,5.0,6.616666666666667
1997-02-10,13.6,6.8,9.9,0.0,0.0,0.0,99.0,0.0,15.25,1026.4,1022.4,1024.325,17.6,6.1,10.175,9.2,5.9,7.383333333333333
1997-02-11,14.1,6.8,10.258333333333333,0.0,0.0,0.0,100.0,16.0,69.33333333333333,1024.6,1022.5,1023.65,7.6,1.9,5.2625,9.8,6.1,7.691666666666666
1997-02-12,16.0,6.7,11.145833333333334,0.0,0.0,0.0,84.0,0.0,18.83333333333333,1023.9,1016.9,1020.8791666666666,16.5,2.7,9.2,10.9,6.5,8.754166666666666
1997-02-13,16.2,10.0,12.895833333333334,0.0,0.0,0.0,100.0,1.0,78.375,1017.6,1014.0,1016.2333333333332,19.1,4.8,11.066666666666668,8.9,5.5,6.95
1997-02-14,17.2,10.7,13.820833333333333,0.0,0.0,0.0,92.0,9.0,64.625,1015.8,1005.0,1010.8166666666666,26.8,1.3,16.520833333333332,10.2,5.5,7.904166666666666
1997-02-15,16.0,10.3,13.366666666666667,0.0,0.0,0.0,84.0,0.0,14.5,1013.5,1003.1,1007.3666666666668,28.1,5.2,16.724999999999998,6.8,1.4,3.9791666666666665
1997-02-16,12.5,4.9,8.995833333333334,0.0,0.0,0.0,79.0,0.0,20.625,1017.6,1013.5,1015.8375,12.4,0.0,7.120833333333334,6.6,3.1,5.0
1997-02-17,12.7,5.5,9.395833333333334,0.0,0.0,0.0,99.0,2.0,50.25,1023.6,1018.1,1020.6041666666666,12.2,0.4,7.183333333333334,8.1,4.5,6.495833333333334
1997-02-18,14.0,7.7,10.529166666666669,0.0,0.0,0.0,100.0,25.0,88.5,1025.6,1022.2,1023.6166666666668,10.8,1.8,6.920833333333333,9.2,7.2,8.041666666666666
1997-02-19,13.3,7.9,10.616666666666667,0.0,0.0,0.0,99.0,1.0,46.04166666666666,1029.0,1024.7,1026.3208333333334,14.3,1.9,8.354166666666666,9.8,7.1,8.516666666666667
1997-02-20,14.1,7.4,10.829166666666666,0.0,0.0,0.0,100.0,0.0,27.0,1028.2,1024.2,1025.6916666666666,14.8,1.4,8.129166666666666,9.6,6.3,8.458333333333334
1997-02-21,14.1,6.9,10.275,0.0,0.0,0.0,100.0,1.0,58.5,1027.5,1024.1,1025.9791666666667,10.1,2.5,7.195833333333333,9.2,6.9,8.237499999999999
1997-02-22,13.2,6.7,9.729166666666666,0.0,0.0,0.0,100.0,83.0,97.66666666666669,1026.7,1022.4,1024.4875,14.1,4.3,7.316666666666666,10.1,6.5,8.4125
1997-02-23,12.8,7.7,10.3875,0.5,0.0,0.0333333333333333,100.0,27.0,83.125,1022.6,1015.0,1018.4166666666666,15.3,2.6,8.366666666666667,9.6,6.9,8.604166666666666
1997-02-24,15.4,9.8,12.166666666666666,0.0,0.0,0.0,95.0,1.0,45.16666666666666,1015.0,1011.6,1013.4958333333334,20.4,7.6,12.925,10.1,8.8,9.554166666666667
1997-02-25,17.2,10.7,13.404166666666669,0.0,0.0,0.0,100.0,0.0,52.29166666666666,1016.6,1013.9,1015.0833333333334,20.2,7.2,12.470833333333331,11.2,7.5,9.720833333333331
1997-02-26,16.4,11.1,13.4125,0.0,0.0,0.0,89.0,0.0,20.20833333333333,1023.1,1015.8,1019.0416666666666,11.2,3.8,7.325,11.1,7.8,9.4625
1997-02-27,14.1,8.1,11.420833333333334,0.0,0.0,0.0,99.0,0.0,28.541666666666668,1031.4,1024.3,1029.1666666666667,14.5,4.0,8.291666666666666,9.2,6.7,8.304166666666667
1997-02-28,13.6,7.4,11.0125,0.0,0.0,0.0,33.0,0.0,2.7916666666666665,1030.3,1027.1,1028.3875,9.4,1.1,5.054166666666666,10.1,6.5,8.762500000000001
1997-03-01,13.8,7.7,10.983333333333334,0.0,0.0,0.0,100.0,80.0,98.95833333333331,1028.2,1023.3,1025.5958333333333,14.6,3.1,8.508333333333333,10.1,7.7,9.025
1997-03-02,14.7,8.7,11.766666666666666,0.0,0.0,0.0,100.0,0.0,33.375,1026.6,1021.5,1023.8208333333332,10.6,2.5,5.8875,11.4,8.3,10.204166666666667
1997-03-03,17.0,7.7,12.2,0.0,0.0,0.0,78.0,0.0,48.208333333333336,1029.3,1026.4,1027.5875,13.0,3.3,7.758333333333333,11.8,7.6,9.816666666666666
1997-03-04,16.9,10.1,13.245833333333332,0.0,0.0,0.0,100.0,0.0,34.375,1027.7,1023.8,1025.8166666666666,17.1,6.6,9.916666666666666,12.5,8.6,10.6
1997-03-05,15.6,8.7,12.683333333333332,0.0,0.0,0.0,92.0,0.0,21.75,1025.5,1023.1,1024.1791666666666,10.1,2.6,6.275,12.1,8.0,10.675
1997-03-06,14.6,8.3,11.408333333333331,0.2,0.0,0.0083333333333333,99.0,4.0,36.333333333333336,1024.3,1020.4,1022.5291666666668,11.8,1.8,5.945833333333333,12.2,8.0,10.308333333333334
1997-03-07,13.8,9.8,11.675,0.2,0.0,0.0416666666666666,93.0,1.0,54.958333333333336,1023.6,1021.2,1022.2125,8.3,0.7,4.6625000000000005,10.7,8.6,9.658333333333331
1997-03-08,16.2,8.8,11.8125,0.0,0.0,0.0,76.0,0.0,8.208333333333334,1024.8,1022.5,1023.725,14.8,2.5,10.383333333333333,9.1,5.7,7.2375
1997-03-09,15.5,6.9,11.270833333333334,0.0,0.0,0.0,1.0,0.0,0.0416666666666666,1026.7,1023.9,1025.425,13.5,5.6,9.191666666666666,8.5,5.3,7.008333333333333
1997-03-10,14.8,8.4,11.325,0.0,0.0,0.0,21.0,0.0,1.375,1028.2,1025.4,1026.4333333333334,10.3,6.2,8.841666666666667,8.6,2.9,5.3375
1997-03-11,17.7,7.3,12.195833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1025.7,1021.8,1023.1958333333332,10.7,1.8,7.774999999999999,9.4,5.8,7.420833333333333
1997-03-12,13.8,10.5,12.225,0.0,0.0,0.0,2.0,0.0,0.2083333333333333,1029.9,1026.3,1027.7833333333333,15.6,8.2,11.4,7.6,4.9,6.5
1997-03-13,17.1,9.3,12.775,0.0,0.0,0.0,0.0,0.0,0.0,1025.9,1018.4,1021.6333333333332,12.9,5.2,8.366666666666667,11.0,7.4,9.170833333333333
1997-03-14,16.1,7.3,12.054166666666667,0.0,0.0,0.0,58.0,0.0,6.166666666666667,1018.4,1016.3,1017.3125,10.5,4.0,6.7875000000000005,11.9,6.7,9.945833333333336
1997-03-15,15.8,9.8,12.5125,0.0,0.0,0.0,31.0,0.0,11.0,1019.9,1017.5,1018.4791666666666,13.3,1.1,5.704166666666667,11.0,8.7,9.625
1997-03-16,15.8,7.5,11.854166666666666,0.0,0.0,0.0,2.0,0.0,0.5416666666666666,1021.2,1019.1,1019.8875,13.4,3.8,7.883333333333333,11.2,6.9,9.1875
1997-03-17,18.3,9.5,13.9,0.0,0.0,0.0,2.0,0.0,0.25,1020.3,1015.3,1017.675,13.9,6.1,8.408333333333333,12.7,8.5,10.683333333333332
1997-03-18,18.4,9.1,14.379166666666665,0.0,0.0,0.0,3.0,0.0,0.25,1015.2,1010.7,1013.3208333333332,10.7,1.4,6.316666666666666,12.7,8.4,11.054166666666667
1997-03-19,16.5,10.3,12.995833333333332,0.1,0.0,0.0041666666666666,94.0,0.0,40.125,1010.4,1006.9,1008.7,17.3,1.1,8.895833333333334,11.8,9.1,10.216666666666669
1997-03-20,14.1,10.6,12.429166666666667,0.4,0.0,0.0916666666666666,94.0,1.0,60.41666666666666,1012.5,1009.8,1011.0833333333334,15.8,1.3,6.966666666666666,10.0,7.9,8.924999999999999
1997-03-21,14.7,8.9,11.783333333333331,0.0,0.0,0.0,68.0,0.0,29.541666666666668,1013.6,1011.1,1012.3125,12.7,2.4,6.5125,10.8,8.7,9.7625
1997-03-22,14.7,8.5,11.3625,0.0,0.0,0.0,77.0,0.0,27.166666666666668,1014.9,1012.8,1013.675,13.5,2.0,7.425,8.9,7.1,8.245833333333334
1997-03-23,15.2,6.9,11.495833333333332,0.0,0.0,0.0,99.0,0.0,20.58333333333333,1015.1,1010.9,1013.2166666666668,16.5,2.7,8.3625,8.2,6.2,7.170833333333333
1997-03-24,16.1,9.8,12.645833333333334,0.0,0.0,0.0,63.0,0.0,16.833333333333332,1010.3,1004.7,1006.2958333333332,16.0,3.3,9.833333333333334,10.5,7.7,9.058333333333334
1997-03-25,14.9,10.9,12.533333333333331,2.2,0.0,0.3666666666666667,100.0,33.0,62.79166666666666,1011.7,1005.4,1008.2458333333334,14.7,1.3,6.920833333333333,9.8,9.2,9.5375
1997-03-26,15.2,9.1,12.170833333333334,0.0,0.0,0.0,91.0,19.0,39.79166666666666,1019.3,1012.3,1015.4416666666666,14.8,1.1,6.566666666666666,9.8,8.2,8.958333333333334
1997-03-27,16.2,8.6,12.295833333333334,0.0,0.0,0.0,76.0,0.0,21.541666666666668,1020.6,1017.6,1019.0166666666668,20.0,5.0,10.683333333333332,9.4,7.7,8.424999999999999
1997-03-28,16.9,10.3,13.454166666666666,0.0,0.0,0.0,47.0,0.0,11.583333333333334,1017.6,1008.9,1012.8583333333332,18.9,3.1,11.104166666666666,10.5,7.6,9.0
1997-03-29,14.3,9.7,12.341666666666669,0.1,0.0,0.0041666666666666,100.0,1.0,41.16666666666666,1013.7,1010.6,1012.0875,18.1,2.9,8.620833333333334,10.4,6.3,8.583333333333334
1997-03-30,12.8,10.3,11.595833333333331,0.1,0.0,0.0041666666666666,100.0,34.0,72.125,1015.0,1012.8,1013.9583333333334,13.0,3.3,7.712499999999999,8.6,5.6,7.15
1997-03-31,14.7,9.5,12.191666666666668,0.0,0.0,0.0,74.0,13.0,44.083333333333336,1017.3,1014.9,1015.9125,18.6,0.8,8.983333333333333,9.3,7.3,8.329166666666667
1997-04-01,15.1,9.0,12.254166666666668,0.0,0.0,0.0,47.0,2.0,21.791666666666668,1015.8,1012.1,1014.0833333333334,19.5,4.7,10.225,10.0,8.0,9.054166666666667
1997-04-02,16.4,10.3,13.258333333333333,0.0,0.0,0.0,57.0,2.0,18.83333333333333,1013.4,1010.3,1011.8666666666668,13.7,1.1,7.779166666666666,11.2,8.9,10.116666666666667
1997-04-03,17.1,9.5,13.358333333333334,0.0,0.0,0.0,33.0,0.0,6.166666666666667,1012.9,1010.3,1011.6083333333332,14.8,4.2,8.379166666666666,12.3,8.8,10.3625
1997-04-04,16.8,9.0,13.35,0.0,0.0,0.0,95.0,0.0,39.91666666666666,1013.5,1010.6,1011.8291666666668,16.2,1.8,7.3,12.1,8.7,10.9
1997-04-05,15.8,10.6,13.370833333333332,0.0,0.0,0.0,93.0,4.0,52.375,1016.8,1013.6,1015.1125,15.1,3.5,8.141666666666667,11.7,9.5,10.925
1997-04-06,17.8,9.8,13.6625,0.0,0.0,0.0,81.0,0.0,26.125,1015.5,1009.0,1011.9458333333332,12.8,3.8,7.625,12.4,9.6,10.795833333333334
1997-04-07,18.0,10.2,14.266666666666666,0.0,0.0,0.0,100.0,10.0,73.45833333333333,1015.4,1009.5,1011.6583333333332,26.7,5.8,16.470833333333335,10.5,7.0,9.133333333333333
1997-04-08,14.7,12.2,13.654166666666669,0.1,0.0,0.0041666666666666,100.0,81.0,97.0,1021.2,1015.0,1018.425,26.0,15.8,20.541666666666668,10.7,7.3,8.979166666666666
1997-04-09,13.9,10.6,12.3125,0.1,0.0,0.0083333333333333,91.0,1.0,46.083333333333336,1025.8,1021.1,1023.025,25.5,10.7,19.1125,8.2,4.7,6.670833333333333
1997-04-10,14.8,9.2,11.8125,0.0,0.0,0.0,6.0,0.0,1.4583333333333333,1025.9,1023.1,1024.4708333333333,13.7,6.6,9.666666666666666,7.3,5.3,6.4375
1997-04-11,16.2,8.1,12.533333333333331,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1013.2,1018.5875,20.3,5.9,11.333333333333334,10.1,6.9,8.570833333333333
1997-04-12,17.6,9.6,13.8,0.0,0.0,0.0,22.0,0.0,4.291666666666667,1012.6,1009.0,1010.3583333333332,14.0,1.4,6.675,12.3,9.1,10.666666666666666
1997-04-13,16.3,11.0,13.883333333333333,0.0,0.0,0.0,71.0,2.0,12.0,1014.2,1011.9,1012.8958333333334,18.8,2.3,8.291666666666666,11.5,9.4,10.145833333333334
1997-04-14,16.1,9.3,13.1,0.0,0.0,0.0,22.0,1.0,10.166666666666666,1015.3,1013.0,1014.1041666666666,14.2,0.7,8.145833333333334,11.0,8.4,9.641666666666667
1997-04-15,17.4,8.9,13.695833333333333,0.0,0.0,0.0,9.0,0.0,2.1666666666666665,1015.2,1011.2,1013.2208333333332,18.8,0.8,8.354166666666666,12.1,8.3,10.545833333333333
1997-04-16,16.6,10.1,13.545833333333334,0.0,0.0,0.0,72.0,0.0,15.0,1012.2,1007.0,1009.5625,14.7,4.4,8.575000000000001,12.4,6.9,10.025
1997-04-17,15.5,10.0,12.704166666666667,0.3,0.0,0.075,100.0,29.0,86.54166666666667,1008.8,1003.9,1005.6208333333334,27.5,5.0,17.666666666666668,9.7,4.0,7.704166666666667
1997-04-18,13.6,10.8,11.979166666666666,0.6,0.0,0.1666666666666666,100.0,80.0,96.41666666666669,1008.9,1007.4,1008.1541666666668,33.3,11.5,24.929166666666664,10.3,8.0,9.116666666666667
1997-04-19,14.9,11.7,13.3125,0.9,0.0,0.3333333333333333,100.0,70.0,92.04166666666669,1008.2,1000.6,1003.6333333333332,16.9,6.6,10.408333333333331,12.6,8.9,11.166666666666666
1997-04-20,14.4,12.7,13.433333333333332,2.1,0.0,0.2875,100.0,99.0,99.95833333333331,1000.6,995.5,997.2541666666666,22.6,4.1,14.095833333333331,13.5,5.9,11.079166666666666
1997-04-21,15.2,10.7,12.6375,0.0,0.0,0.0,100.0,2.0,49.66666666666666,999.3,992.1,994.8541666666666,22.8,4.8,15.8625,7.8,-0.2,2.8708333333333336
1997-04-22,15.5,9.2,12.558333333333332,0.0,0.0,0.0,98.0,0.0,37.75,1006.1,998.0,1000.9166666666666,15.5,2.1,8.108333333333333,9.6,7.0,8.470833333333333
1997-04-23,14.5,8.7,12.341666666666669,0.0,0.0,0.0,97.0,0.0,58.125,1015.6,1006.6,1010.7166666666668,13.6,1.3,6.608333333333333,9.8,4.1,6.8500000000000005
1997-04-24,16.1,7.7,13.166666666666666,0.1,0.0,0.0041666666666666,84.0,0.0,24.58333333333333,1017.7,1015.3,1016.5291666666668,20.2,1.6,10.208333333333334,12.1,6.9,9.933333333333334
1997-04-25,16.9,12.6,14.6375,0.1,0.0,0.0083333333333333,100.0,21.0,68.75,1017.7,1016.1,1016.8958333333334,21.0,5.2,12.175,12.8,11.9,12.391666666666666
1997-04-26,18.1,12.8,15.4,0.0,0.0,0.0,99.0,32.0,78.58333333333333,1016.8,1010.3,1013.4833333333332,25.2,7.2,14.629166666666668,14.3,11.6,12.9
1997-04-27,17.2,14.3,15.725,0.0,0.0,0.0,100.0,33.0,75.125,1012.8,1007.5,1009.6166666666668,17.9,4.6,10.9375,13.8,11.6,12.891666666666666
1997-04-28,19.9,12.5,16.416666666666668,0.0,0.0,0.0,89.0,9.0,62.708333333333336,1016.2,1013.4,1014.4541666666668,13.7,0.7,9.233333333333333,14.3,11.2,13.079166666666666
1997-04-29,18.8,14.0,15.825,0.1,0.0,0.0083333333333333,78.0,7.0,49.25,1013.5,1010.3,1011.4375,14.7,2.9,9.270833333333334,14.8,12.0,13.508333333333333
1997-04-30,16.9,12.4,15.058333333333335,0.4,0.0,0.0499999999999999,100.0,0.0,44.375,1015.9,1011.3,1013.15,16.0,3.2,9.0375,12.4,11.7,12.083333333333334
1997-05-01,18.3,11.7,15.625,0.0,0.0,0.0,80.0,0.0,29.0,1018.4,1015.3,1016.4083333333332,16.6,0.5,7.6875,12.9,11.1,12.1
1997-05-02,18.6,13.5,16.099999999999998,0.0,0.0,0.0,71.0,0.0,25.45833333333333,1021.4,1019.0,1020.0083333333332,15.4,0.4,7.529166666666666,13.1,11.0,12.379166666666668
1997-05-03,19.2,12.0,16.154166666666665,0.0,0.0,0.0,60.0,0.0,20.791666666666668,1020.1,1014.6,1017.2583333333332,19.8,6.5,11.566666666666668,13.5,10.0,12.420833333333334
1997-05-04,19.4,14.0,16.462500000000002,0.0,0.0,0.0,100.0,3.0,51.875,1014.3,1006.1,1009.8125,20.1,6.9,11.466666666666669,14.4,10.9,13.091666666666669
1997-05-05,21.0,12.3,17.537499999999998,0.0,0.0,0.0,75.0,0.0,17.833333333333332,1005.6,995.3,999.675,23.7,3.9,12.845833333333331,14.6,10.5,13.0875
1997-05-06,19.7,14.1,17.445833333333333,0.0,0.0,0.0,97.0,0.0,14.708333333333334,1002.3,994.4,997.4416666666666,36.1,12.3,25.6125,8.9,1.6,4.991666666666666
1997-05-07,14.8,10.6,12.620833333333332,0.9,0.0,0.1958333333333333,100.0,69.0,95.20833333333331,1002.5,995.3,999.0166666666668,30.5,1.5,15.0625,7.7,0.7,3.8625
1997-05-08,17.8,8.6,13.2375,0.3,0.0,0.0208333333333333,99.0,0.0,41.125,1010.4,1000.6,1006.1291666666666,20.6,6.6,16.75,6.9,-1.0,1.3916666666666666
1997-05-09,18.1,11.8,15.070833333333333,0.0,0.0,0.0,81.0,0.0,18.5,1011.3,1008.4,1009.5625,20.4,3.6,12.570833333333333,10.7,7.4,9.504166666666666
1997-05-10,17.8,11.6,14.966666666666669,0.0,0.0,0.0,99.0,3.0,72.91666666666667,1012.0,1009.4,1011.0208333333334,14.6,4.7,8.295833333333333,12.8,10.0,11.483333333333334
1997-05-11,17.2,13.2,14.983333333333334,0.0,0.0,0.0,100.0,2.0,78.54166666666667,1011.8,1008.1,1009.7208333333332,13.0,3.2,8.6375,13.7,11.1,12.445833333333333
1997-05-12,17.2,13.8,15.541666666666666,0.8,0.0,0.0708333333333333,100.0,29.0,81.20833333333333,1015.4,1011.8,1013.8,19.5,4.8,12.395833333333334,14.0,12.6,13.304166666666667
1997-05-13,18.9,14.4,16.704166666666666,0.1,0.0,0.0041666666666666,100.0,65.0,94.625,1014.9,1010.3,1012.35,27.6,13.8,20.316666666666663,12.7,9.8,11.458333333333334
1997-05-14,20.4,15.6,17.716666666666665,0.0,0.0,0.0,100.0,37.0,87.625,1011.0,1009.1,1010.1,26.8,14.1,19.225,10.9,8.7,9.975
1997-05-15,19.7,15.7,17.662499999999998,0.0,0.0,0.0,100.0,19.0,79.625,1010.1,1007.6,1008.7416666666668,18.4,8.8,13.770833333333334,11.9,8.9,10.333333333333334
1997-05-16,18.7,14.8,16.537499999999998,0.2,0.0,0.0166666666666666,100.0,46.0,84.75,1009.7,1007.3,1008.6041666666666,15.4,2.9,9.733333333333333,15.2,11.4,13.658333333333331
1997-05-17,18.5,14.3,16.354166666666668,0.3,0.0,0.0458333333333333,100.0,16.0,68.91666666666667,1011.2,1008.6,1009.5583333333334,17.1,2.0,8.049999999999999,15.2,13.4,14.575
1997-05-18,19.0,11.2,16.116666666666667,0.0,0.0,0.0,74.0,0.0,19.375,1011.5,1008.5,1010.1791666666668,18.1,1.1,9.608333333333333,14.8,10.7,13.591666666666669
1997-05-19,19.6,13.0,16.645833333333332,0.0,0.0,0.0,100.0,4.0,79.0,1009.3,1006.0,1007.7875,17.2,5.2,10.379166666666666,15.4,12.8,14.55
1997-05-20,22.1,13.3,18.279166666666665,0.0,0.0,0.0,100.0,3.0,68.95833333333333,1008.6,1005.4,1006.2958333333332,18.3,4.8,9.966666666666669,14.9,10.2,12.15
1997-05-21,19.3,15.1,17.208333333333332,0.9,0.0,0.0791666666666666,100.0,21.0,62.79166666666666,1011.7,1008.5,1009.8,13.7,0.8,7.225,14.0,12.2,13.416666666666666
1997-05-22,18.3,13.0,16.400000000000002,0.0,0.0,0.0,100.0,18.0,64.29166666666667,1012.4,1010.3,1011.1583333333332,15.0,0.8,7.258333333333333,13.6,11.3,12.670833333333334
1997-05-23,20.5,14.6,17.508333333333333,0.0,0.0,0.0,93.0,2.0,43.79166666666666,1010.6,1008.3,1009.2875,14.3,0.0,7.220833333333334,16.1,13.4,14.829166666666666
1997-05-24,20.6,15.7,18.1375,0.0,0.0,0.0,100.0,32.0,88.16666666666667,1011.0,1008.9,1009.8833333333332,14.8,3.3,9.1375,15.3,12.6,13.916666666666666
1997-05-25,21.3,17.3,19.195833333333333,0.4,0.0,0.0375,100.0,15.0,74.08333333333333,1011.9,1010.1,1010.5708333333332,30.4,8.9,20.17083333333333,13.8,11.5,12.254166666666668
1997-05-26,23.2,17.0,19.925,0.0,0.0,0.0,15.0,0.0,1.9166666666666667,1012.5,1011.1,1011.8291666666668,21.2,6.9,15.358333333333334,14.9,10.5,12.670833333333334
1997-05-27,22.8,14.1,19.491666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1012.2,1008.5,1009.9833333333332,12.2,0.5,6.558333333333334,15.8,13.2,14.6625
1997-05-28,23.4,14.5,20.0625,0.0,0.0,0.0,85.0,0.0,16.708333333333332,1008.8,1006.4,1007.625,12.0,4.2,7.433333333333334,16.3,13.3,15.054166666666667
1997-05-29,23.9,18.3,20.633333333333333,0.0,0.0,0.0,97.0,0.0,40.583333333333336,1015.1,1009.0,1012.2333333333332,28.0,5.9,16.554166666666667,15.6,12.7,14.095833333333331
1997-05-30,21.8,17.0,19.191666666666663,0.0,0.0,0.0,82.0,1.0,20.5,1014.9,1010.2,1012.5916666666668,15.2,2.4,10.7875,16.0,12.7,14.066666666666668
1997-05-31,21.5,14.4,18.8125,0.0,0.0,0.0,99.0,14.0,67.20833333333333,1009.2,1004.5,1006.7458333333334,12.2,1.8,6.604166666666667,15.5,13.5,14.766666666666666
1997-06-01,20.7,16.3,18.47083333333333,0.8,0.0,0.2166666666666666,100.0,61.0,93.33333333333331,1004.3,998.1,999.8208333333332,22.0,1.1,10.858333333333334,15.6,13.2,14.645833333333334
1997-06-02,20.5,15.9,18.5125,2.0,0.0,0.0833333333333333,89.0,31.0,64.75,1009.9,1000.4,1005.4125,12.6,3.3,7.379166666666666,16.3,13.3,14.979166666666666
1997-06-03,22.1,15.0,18.825,0.0,0.0,0.0,100.0,5.0,48.125,1010.9,1009.2,1009.85,15.2,2.1,7.866666666666667,16.3,14.6,15.833333333333334
1997-06-04,20.7,17.1,18.579166666666666,2.1,0.0,0.1875,100.0,32.0,89.5,1010.6,1003.9,1006.6541666666668,26.2,6.5,17.766666666666666,16.3,15.0,15.65
1997-06-05,21.9,16.7,19.27083333333333,3.4,0.0,0.4208333333333333,100.0,15.0,79.75,1003.5,998.7,1000.3583333333332,26.1,1.3,15.9125,16.4,13.2,14.7375
1997-06-06,23.5,17.2,20.29583333333333,0.0,0.0,0.0,95.0,0.0,25.625,1007.8,1002.5,1005.7416666666668,15.0,3.5,7.6,17.2,13.7,15.291666666666666
1997-06-07,22.8,16.3,19.975,0.0,0.0,0.0,99.0,2.0,55.708333333333336,1009.2,1006.2,1007.5375,16.1,3.6,8.487499999999999,18.4,15.3,17.179166666666667
1997-06-08,24.0,16.4,20.354166666666668,0.0,0.0,0.0,94.0,1.0,60.125,1014.5,1009.1,1011.4125,13.1,1.8,6.666666666666667,19.3,16.2,17.966666666666665
1997-06-09,23.7,18.1,20.975,0.0,0.0,0.0,100.0,0.0,48.833333333333336,1015.7,1013.3,1014.5125,13.8,4.3,8.245833333333334,18.3,17.1,17.974999999999998
1997-06-10,23.9,18.8,21.1875,0.0,0.0,0.0,100.0,72.0,93.58333333333331,1013.6,1006.1,1009.45,16.2,4.7,10.270833333333334,18.1,15.8,17.2375
1997-06-11,25.5,17.1,21.90416666666667,0.0,0.0,0.0,97.0,0.0,33.916666666666664,1007.2,1004.1,1005.3458333333332,18.1,4.0,9.954166666666667,17.9,16.4,17.337500000000002
1997-06-12,24.4,17.5,21.441666666666663,0.0,0.0,0.0,100.0,1.0,83.91666666666667,1006.5,1003.8,1005.3541666666666,13.5,2.5,7.370833333333334,19.0,16.0,17.770833333333332
1997-06-13,24.1,18.7,21.6,0.0,0.0,0.0,100.0,0.0,64.79166666666667,1004.2,1001.9,1003.1,16.3,2.2,8.2875,18.7,17.6,18.35833333333333
1997-06-14,24.5,18.9,21.725,0.0,0.0,0.0,71.0,0.0,20.20833333333333,1012.2,1003.3,1007.4,16.1,1.5,8.4375,18.5,16.0,17.554166666666667
1997-06-15,23.5,18.0,21.004166666666663,0.0,0.0,0.0,99.0,10.0,39.29166666666666,1012.7,1010.8,1011.7583333333332,18.5,2.1,8.895833333333334,17.5,16.1,16.770833333333332
1997-06-16,23.8,17.7,21.354166666666668,0.3,0.0,0.0124999999999999,98.0,10.0,47.125,1011.5,1008.1,1009.6291666666666,17.1,2.9,8.954166666666667,19.8,16.4,18.141666666666666
